iter	Passed	Remaining
3228	22227	12191
3229	22234	12184
3230	22241	12177
3231	22247	12170
3232	22256	12164
3233	22262	12157
3234	22270	12150
3235	22277	12143
3236	22285	12137
3237	22291	12130
3238	22299	12123
3239	22306	12116
3240	22313	12110
3241	22321	12103
3242	22328	12097
3243	22335	12090
3244	22341	12083
3245	22348	12075
3246	22354	12068
3247	22361	12062
3248	22368	12055
3249	22374	12047
3250	22380	12040
3251	22388	12033
3252	22394	12027
3253	22401	12019
3254	22407	12012
3255	22414	12005
3256	22421	11998
3257	22427	11991
3258	22436	11985
3259	22443	11978
3260	22450	11972
3261	22456	11964
3262	22463	11957
3263	22469	11950
3264	22476	11943
3265	22483	11936
3266	22489	11929
3267	22496	11922
3268	22502	11915
3269	22509	11908
3270	22515	11901
3271	22521	11894
3272	22528	11887
3273	22535	11880
3274	22541	11873
3275	22548	11866
3276	22555	11859
3277	22562	11852
3278	22569	11845
3279	22575	11838
3280	22582	11831
3281	22588	11824
3282	22595	11817
3283	22601	11810
3284	22608	11803
3285	22615	11796
3286	22621	11789
3287	22628	11781
3288	22635	11775
3289	22641	11768
3290	22648	11761
3291	22654	11754
3292	22661	11747
3293	22668	11740
3294	22674	11732
3295	22680	11725
3296	22687	11718
3297	22693	11711
3298	22700	11704
3299	22706	11697
3300	22713	11690
3301	22719	11683
3302	22726	11676
3303	22732	11668
3304	22740	11662
3305	22748	11656
3306	22757	11650
3307	22764	11643
3308	22772	11637
3309	22779	11630
3310	22786	11623
3311	22793	11616
3312	22800	11609
3313	22807	11603
3314	22813	11596
3315	22819	11588
3316	22826	11582
3317	22833	11575
3318	22840	11568
3319	22846	11561
3320	22853	11554
3321	22860	11547
3322	22866	11540
3323	22873	11533
3324	22880	11526
3325	22886	11519
3326	22894	11512
3327	22900	11505
3328	22907	11498
3329	22913	11491
3330	22921	11484
3331	22927	11477
3332	22933	11470
3333	22940	11463
3334	22946	11455
3335	22952	11448
3336	22959	11441
3337	22965	11434
3338	22972	11427
3339	22978	11420
3340	22985	11413
3341	22991	11406
3342	22998	11399
3343	23004	11392
3344	23011	11385
3345	23017	11378
3346	23024	11371
3347	23031	11364
3348	23037	11357
3349	23044	11350
3350	23050	11343
3351	23057	11336
3352	23063	11328
3353	23069	11321
3354	23076	11314
3355	23082	11307
3356	23089	11300
3357	23095	11293
3358	23102	11286
3359	23109	11279
3360	23115	11272
3361	23122	11265
3362	23129	11258
3363	23135	11251
3364	23142	11244
3365	23148	11237
3366	23155	11230
3367	23161	11223
3368	23168	11216
3369	23175	11209
3370	23181	11202
3371	23188	11195
3372	23195	11188
3373	23202	11181
3374	23208	11174
3375	23215	11167
3376	23221	11160
3377	23228	11153
3378	23235	11146
3379	23241	11139
3380	23248	11132
3381	23254	11125
3382	23261	11118
3383	23267	11111
3384	23274	11104
3385	23280	11097
3386	23287	11090
3387	23293	11083
3388	23301	11076
3389	23308	11069
3390	23315	11062
3391	23322	11055
3392	23328	11048
3393	23335	11041
3394	23341	11034
3395	23348	11028
3396	23354	11020
3397	23361	11013
3398	23368	11006
3399	23374	10999
3400	23380	10992
3401	23387	10985
3402	23393	10978
3403	23400	10971
3404	23406	10964
3405	23413	10957
3406	23420	10950
3407	23428	10944
3408	23434	10937
3409	23441	10930
3410	23447	10923
3411	23454	10915
3412	23460	10908
3413	23466	10901
3414	23473	10894
3415	23479	10887
3416	23486	10880
3417	23493	10874
3418	23500	10866
3419	23506	10859
3420	23513	10852
3421	23519	10845
3422	23526	10838
3423	23533	10831
3424	23539	10824
3425	23546	10818
3426	23553	10811
3427	23559	10803
3428	23566	10796
3429	23572	10789
3430	23579	10783
3431	23586	10775
3432	23592	10768
3433	23600	10762
3434	23607	10755
3435	23614	10748
3436	23621	10741
3437	23629	10735
3438	23636	10728
3439	23643	10722
3440	23649	10714
3441	23656	10707
3442	23662	10700
3443	23669	10693
3444	23675	10686
3445	23682	10679
3446	23688	10672
3447	23695	10665
3448	23701	10658
3449	23708	10651
3450	23715	10644
3451	23721	10637
3452	23727	10630
3453	23734	10623
3454	23740	10616
3455	23748	10609
3456	23756	10603
3457	23762	10596
3458	23769	10589
3459	23776	10582
3460	23782	10575
3461	23789	10568
3462	23795	10561
3463	23802	10554
3464	23809	10547
3465	23815	10540
3466	23821	10533
3467	23828	10526
3468	23834	10519
3469	23841	10512
3470	23848	10505
3471	23855	10498
3472	23861	10491
3473	23868	10484
3474	23875	10477
3475	23881	10470
3476	23888	10463
3477	23895	10456
3478	23903	10450
3479	23910	10443
3480	23916	10436
3481	23923	10429
3482	23930	10422
3483	23936	10415
3484	23943	10408
3485	23949	10401
3486	23955	10394
3487	23962	10387
3488	23969	10380
3489	23976	10373
3490	23983	10366
3491	23989	10359
3492	23996	10352
3493	24002	10345
3494	24009	10338
3495	24015	10331
3496	24022	10324
3497	24028	10317
3498	24035	10310
3499	24042	10303
3500	24048	10296
3501	24055	10289
3502	24062	10282
3503	24068	10275
3504	24074	10268
3505	24081	10261
3506	24087	10254
3507	24094	10247
3508	24100	10240
3509	24106	10233
3510	24113	10226
3511	24120	10219
3512	24126	10212
3513	24132	10205
3514	24139	10198
3515	24145	10191
3516	24152	10184
3517	24158	10177
3518	24165	10170
3519	24172	10163
3520	24179	10156
3521	24186	10149
3522	24193	10142
3523	24199	10135
3524	24206	10128
3525	24212	10121
3526	24219	10114
3527	24225	10107
3528	24232	10100
3529	24238	10093
3530	24245	10086
3531	24252	10080
3532	24260	10073
3533	24266	10066
3534	24273	10059
3535	24280	10052
3536	24287	10046
3537	24294	10039
3538	24301	10032
3539	24307	10025
3540	24314	10018
3541	24320	10011
3542	24327	10004
3543	24334	9997
3544	24341	9990
3545	24347	9983
3546	24353	9976
3547	24360	9969
3548	24366	9962
3549	24373	9955
3550	24379	9948
3551	24386	9941
3552	24392	9934
3553	24399	9927
3554	24407	9920
3555	24415	9914
3556	24421	9907
3557	24428	9900
3558	24434	9893
3559	24441	9886
3560	24447	9879
3561	24454	9872
3562	24460	9865
3563	24466	9858
3564	24473	9851
3565	24479	9844
3566	24486	9837
3567	24492	9829
3568	24498	9822
3569	24505	9815
3570	24512	9808
3571	24518	9801
3572	24525	9795
3573	24532	9788
3574	24539	9781
3575	24545	9774
3576	24552	9767
3577	24558	9760
3578	24564	9753
3579	24571	9746
3580	24577	9739
3581	24584	9732
3582	24591	9725
3583	24598	9718
3584	24604	9711
3585	24611	9704
3586	24618	9697
3587	24624	9690
3588	24631	9683
3589	24637	9676
3590	24644	9669
3591	24650	9662
3592	24657	9655
3593	24663	9648
3594	24670	9641
3595	24676	9634
3596	24683	9627
3597	24689	9620
3598	24696	9613
3599	24703	9606
3600	24709	9599
3601	24716	9592
3602	24722	9585
3603	24728	9578
3604	24735	9571
3605	24741	9564
3606	24748	9557
3607	24754	9550
3608	24760	9543
3609	24767	9536
3610	24773	9529
3611	24780	9522
3612	24787	9515
3613	24793	9508
3614	24800	9501
3615	24807	9494
3616	24814	9488
3617	24821	9481
3618	24828	9474
3619	24835	9467
3620	24841	9460
3621	24848	9453
3622	24854	9446
3623	24860	9439
3624	24867	9432
3625	24873	9425
3626	24880	9418
3627	24886	9411
3628	24892	9404
3629	24899	9397
3630	24905	9390
3631	24913	9383
3632	24920	9376
3633	24928	9370
3634	24934	9363
3635	24940	9356
3636	24947	9349
3637	24953	9342
3638	24961	9335
3639	24967	9328
3640	24974	9321
3641	24981	9315
3642	24988	9308
3643	24994	9301
3644	25001	9294
3645	25008	9287
3646	25014	9280
3647	25020	9273
3648	25027	9266
3649	25034	9259
3650	25040	9252
3651	25047	9245
3652	25054	9238
3653	25060	9231
3654	25067	9224
3655	25073	9217
3656	25080	9210
3657	25086	9203
3658	25093	9196
3659	25099	9189
3660	25106	9182
3661	25112	9175
3662	25119	9168
3663	25126	9161
3664	25132	9154
3665	25138	9147
3666	25145	9140
3667	25151	9133
3668	25158	9126
3669	25164	9119
3670	25170	9112
3671	25177	9105
3672	25185	9099
3673	25191	9091
3674	25198	9085
3675	25204	9078
3676	25212	9071
3677	25219	9064
3678	25225	9057
3679	25232	9050
3680	25238	9043
3681	25246	9037
3682	25254	9030
3683	25262	9024
3684	25268	9017
3685	25276	9010
3686	25283	9003
3687	25289	8996
3688	25296	8989
3689	25303	8983
3690	25310	8976
3691	25316	8969
3692	25324	8962
3693	25330	8955
3694	25337	8948
3695	25344	8941
3696	25350	8934
3697	25357	8927
3698	25363	8920
3699	25370	8913
3700	25376	8906
3701	25385	8900
3702	25392	8893
3703	25398	8886
3704	25404	8879
3705	25411	8872
3706	25417	8865
3707	25424	8858
3708	25430	8851
3709	25437	8844
3710	25443	8837
3711	25449	8830
3712	25456	8823
3713	25463	8816
3714	25470	8810
3715	25476	8803
3716	25483	8796
3717	25490	8789
3718	25496	8782
3719	25503	8775
3720	25509	8768
3721	25516	8761
3722	25523	8754
3723	25530	8747
3724	25536	8740
3725	25543	8733
3726	25549	8726
3727	25555	8719
3728	25562	8712
3729	25568	8705
3730	25575	8698
3731	25581	8691
3732	25588	8684
3733	25595	8677
3734	25601	8670
3735	25608	8664
3736	25614	8657
3737	25621	8650
3738	25627	8643
3739	25634	8636
3740	25640	8629
3741	25647	8622
3742	25654	8615
3743	25660	8608
3744	25667	8601
3745	25674	8594
3746	25681	8587
3747	25688	8580
3748	25694	8573
3749	25700	8566
3750	25707	8559
3751	25713	8553
3752	25720	8546
3753	25726	8539
3754	25733	8532
3755	25739	8525
3756	25747	8518
3757	25754	8511
3758	25761	8505
3759	25768	8498
3760	25776	8491
3761	25784	8485
3762	25790	8478
3763	25797	8471
3764	25804	8464
3765	25811	8457
3766	25817	8450
3767	25824	8443
3768	25830	8436
3769	25837	8429
3770	25843	8422
3771	25850	8415
3772	25856	8408
3773	25865	8402
3774	25871	8395
3775	25878	8388
3776	25884	8381
3777	25891	8374
3778	25898	8367
3779	25904	8360
3780	25911	8354
3781	25919	8347
3782	25925	8340
3783	25932	8333
3784	25938	8326
3785	25945	8319
3786	25951	8312
3787	25958	8305
3788	25964	8298
3789	25971	8291
3790	25977	8284
3791	25984	8277
3792	25990	8270
3793	25996	8263
3794	26003	8256
3795	26009	8249
3796	26016	8242
3797	26023	8235
3798	26030	8229
3799	26036	8222
3800	26043	8215
3801	26049	8208
3802	26056	8201
3803	26063	8194
3804	26069	8187
3805	26076	8180
3806	26082	8173
3807	26089	8166
3808	26095	8159
3809	26102	8152
3810	26109	8145
3811	26115	8138
3812	26122	8132
3813	26129	8125
3814	26135	8118
3815	26142	8111
3816	26148	8104
3817	26155	8097
3818	26162	8090
3819	26168	8083
3820	26175	8076
3821	26182	8069
3822	26188	8062
3823	26195	8055
3824	26202	8049
3825	26209	8042
3826	26215	8035
3827	26222	8028
3828	26228	8021
3829	26235	8014
3830	26241	8007
3831	26248	8000
3832	26255	7993
3833	26263	7987
3834	26271	7980
3835	26278	7973
3836	26286	7967
3837	26293	7960
3838	26300	7953
3839	26308	7947
3840	26315	7940
3841	26323	7934
3842	26330	7927
3843	26337	7920
3844	26343	7913
3845	26351	7906
3846	26357	7899
3847	26363	7892
3848	26370	7885
3849	26376	7878
3850	26383	7871
3851	26389	7864
3852	26396	7857
3853	26402	7851
3854	26409	7844
3855	26415	7837
3856	26422	7830
3857	26429	7823
3858	26436	7816
3859	26442	7809
3860	26449	7802
3861	26455	7795
3862	26462	7788
3863	26468	7781
3864	26475	7774
3865	26481	7767
3866	26488	7760
3867	26494	7753
3868	26500	7746
3869	26507	7739
3870	26513	7732
3871	26520	7725
3872	26526	7718
3873	26533	7712
3874	26540	7705
3875	26547	7698
3876	26553	7691
3877	26560	7684
3878	26567	7677
3879	26574	7670
3880	26581	7664
3881	26587	7657
3882	26594	7650
3883	26601	7643
3884	26607	7636
3885	26614	7629
3886	26620	7622
3887	26627	7615
3888	26634	7608
3889	26640	7601
3890	26647	7594
3891	26653	7588
3892	26660	7581
3893	26667	7574
3894	26674	7567
3895	26680	7560
3896	26687	7553
3897	26694	7546
3898	26700	7539
3899	26707	7532
3900	26714	7526
3901	26721	7519
3902	26728	7512
3903	26735	7505
3904	26741	7498
3905	26748	7491
3906	26756	7485
3907	26763	7478
3908	26770	7471
3909	26778	7465
3910	26784	7458
3911	26792	7451
3912	26798	7444
3913	26805	7437
3914	26812	7430
3915	26818	7423
3916	26825	7416
3917	26831	7409
3918	26838	7402
3919	26845	7396
3920	26851	7389
3921	26858	7382
3922	26864	7375
3923	26871	7368
3924	26877	7361
3925	26884	7354
3926	26891	7347
3927	26897	7340
3928	26903	7333
3929	26910	7326
3930	26916	7319
3931	26923	7312
3932	26929	7305
3933	26935	7298
3934	26941	7291
3935	26948	7284
3936	26954	7277
3937	26961	7270
3938	26967	7264
3939	26975	7257
3940	26981	7250
3941	26988	7243
3942	26995	7236
3943	27001	7229
3944	27008	7222
3945	27014	7215
3946	27021	7208
3947	27028	7202
3948	27034	7195
3949	27041	7188
3950	27048	7181
3951	27054	7174
3952	27061	7167
3953	27067	7160
3954	27074	7153
3955	27080	7146
3956	27087	7139
3957	27093	7132
3958	27099	7125
3959	27106	7118
3960	27112	7111
3961	27119	7105
3962	27126	7098
3963	27132	7091
3964	27139	7084
3965	27145	7077
3966	27152	7070
3967	27159	7063
3968	27165	7056
3969	27172	7049
3970	27179	7042
3971	27186	7036
3972	27193	7029
3973	27199	7022
3974	27206	7015
3975	27213	7008
3976	27220	7001
3977	27226	6994
3978	27233	6988
3979	27240	6981
3980	27247	6974
3981	27253	6967
3982	27260	6960
3983	27267	6953
3984	27274	6946
3985	27280	6939
3986	27289	6933
3987	27295	6926
3988	27302	6919
3989	27309	6912
3990	27316	6906
3991	27324	6899
3992	27331	6892
3993	27337	6885
3994	27344	6878
3995	27350	6871
3996	27357	6864
3997	27363	6858
3998	27370	6851
3999	27377	6844
4000	27383	6837
4001	27391	6830
4002	27397	6823
4003	27403	6816
4004	27410	6809
4005	27416	6802
4006	27423	6796
4007	27430	6789
4008	27437	6782
4009	27443	6775
4010	27450	6768
4011	27456	6761
4012	27463	6754
4013	27469	6747
4014	27476	6740
4015	27482	6733
4016	27489	6726
4017	27496	6720
4018	27502	6713
4019	27508	6706
4020	27515	6699
4021	27522	6692
4022	27529	6685
4023	27535	6678
4024	27542	6671
4025	27548	6664
4026	27555	6657
4027	27562	6651
4028	27568	6644
4029	27575	6637
4030	27581	6630
4031	27588	6623
4032	27596	6616
4033	27604	6610
4034	27611	6603
4035	27618	6596
4036	27625	6589
4037	27632	6583
4038	27639	6576
4039	27646	6569
4040	27654	6562
4041	27661	6556
4042	27668	6549
4043	27675	6542
4044	27681	6535
4045	27688	6528
4046	27694	6521
4047	27701	6514
4048	27708	6507
4049	27714	6501
4050	27721	6494
4051	27727	6487
4052	27734	6480
4053	27740	6473
4054	27748	6466
4055	27756	6459
4056	27762	6453
4057	27769	6446
4058	27776	6439
4059	27785	6433
4060	27792	6426
4061	27799	6419
4062	27806	6412
4063	27813	6405
4064	27819	6398
4065	27826	6392
4066	27833	6385
4067	27840	6378
4068	27847	6371
4069	27853	6364
4070	27860	6357
4071	27866	6350
4072	27872	6343
4073	27879	6336
4074	27885	6329
4075	27892	6323
4076	27899	6316
4077	27906	6309
4078	27912	6302
4079	27919	6295
4080	27925	6288
4081	27932	6281
4082	27938	6274
4083	27945	6267
4084	27951	6260
4085	27958	6254
4086	27964	6247
4087	27971	6240
4088	27977	6233
4089	27984	6226
4090	27990	6219
4091	27997	6212
4092	28003	6205
4093	28010	6198
4094	28016	6191
4095	28024	6185
4096	28031	6178
4097	28038	6171
4098	28044	6164
4099	28051	6157
4100	28057	6150
4101	28064	6143
4102	28070	6136
4103	28077	6130
4104	28084	6123
4105	28090	6116
4106	28097	6109
4107	28103	6102
4108	28110	6095
4109	28117	6088
4110	28123	6081
4111	28130	6074
4112	28136	6067
4113	28143	6061
4114	28149	6054
4115	28156	6047
4116	28162	6040
4117	28169	6033
4118	28176	6026
4119	28182	6019
4120	28189	6012
4121	28195	6005
4122	28201	5998
4123	28209	5992
4124	28215	5985
4125	28222	5978
4126	28229	5971
4127	28235	5964
4128	28242	5957
4129	28251	5951
4130	28258	5944
4131	28265	5937
4132	28273	5931
4133	28281	5924
4134	28289	5917
4135	28295	5910
4136	28303	5904
4137	28313	5898
4138	28322	5891
4139	28332	5885
4140	28342	5879
4141	28351	5872
4142	28360	5866
4143	28369	5860
4144	28378	5853
4145	28387	5847
4146	28397	5841
4147	28406	5834
4148	28416	5828
4149	28425	5822
4150	28434	5815
4151	28442	5809
4152	28452	5802
4153	28461	5796
4154	28470	5789
4155	28476	5782
4156	28481	5775
4157	28487	5768
4158	28493	5761
4159	28499	5754
4160	28505	5747
4161	28511	5740
4162	28517	5733
4163	28523	5726
4164	28529	5719
4165	28538	5713
4166	28546	5706
4167	28553	5699
4168	28559	5692
4169	28566	5685
4170	28572	5678
4171	28578	5671
4172	28585	5665
4173	28592	5658
4174	28598	5651
4175	28605	5644
4176	28611	5637
4177	28618	5630
4178	28625	5623
4179	28632	5616
4180	28638	5609
4181	28646	5603
4182	28652	5596
4183	28659	5589
4184	28665	5582
4185	28672	5575
4186	28678	5568
4187	28684	5561
4188	28691	5554
4189	28697	5547
4190	28704	5540
4191	28710	5533
4192	28717	5526
4193	28723	5520
4194	28730	5513
4195	28736	5506
4196	28743	5499
4197	28750	5492
4198	28756	5485
4199	28763	5478
4200	28769	5471
4201	28776	5464
4202	28782	5457
4203	28789	5451
4204	28796	5444
4205	28802	5437
4206	28809	5430
4207	28816	5423
4208	28822	5416
4209	28829	5409
4210	28835	5402
4211	28842	5395
4212	28848	5389
4213	28855	5382
4214	28861	5375
4215	28868	5368
4216	28875	5361
4217	28882	5354
4218	28888	5347
4219	28894	5340
4220	28901	5333
4221	28908	5327
4222	28915	5320
4223	28921	5313
4224	28927	5306
4225	28934	5299
4226	28941	5292
4227	28948	5285
4228	28954	5278
4229	28960	5271
4230	28966	5264
4231	28972	5257
4232	28980	5251
4233	28988	5244
4234	28995	5237
4235	29002	5230
4236	29010	5224
4237	29016	5217
4238	29024	5210
4239	29031	5203
4240	29038	5197
4241	29045	5190
4242	29053	5183
4243	29060	5176
4244	29067	5169
4245	29074	5163
4246	29081	5156
4247	29088	5149
4248	29094	5142
4249	29101	5135
4250	29107	5128
4251	29114	5121
4252	29120	5114
4253	29127	5107
4254	29133	5101
4255	29140	5094
4256	29147	5087
4257	29154	5080
4258	29160	5073
4259	29167	5066
4260	29173	5059
4261	29180	5052
4262	29188	5046
4263	29195	5039
4264	29201	5032
4265	29208	5025
4266	29215	5018
4267	29221	5011
4268	29227	5004
4269	29234	4997
4270	29240	4990
4271	29247	4984
4272	29255	4977
4273	29263	4970
4274	29270	4963
4275	29276	4957
4276	29285	4950
4277	29292	4943
4278	29300	4937
4279	29306	4930
4280	29313	4923
4281	29320	4916
4282	29326	4909
4283	29333	4902
4284	29339	4895
4285	29346	4888
4286	29353	4881
4287	29359	4875
4288	29365	4868
4289	29372	4861
4290	29379	4854
4291	29385	4847
4292	29392	4840
4293	29399	4833
4294	29405	4826
4295	29412	4819
4296	29418	4813
4297	29425	4806
4298	29432	4799
4299	29438	4792
4300	29445	4785
4301	29452	4778
4302	29458	4771
4303	29464	4764
4304	29471	4757
4305	29477	4750
4306	29484	4744
4307	29490	4737
4308	29496	4730
4309	29503	4723
4310	29510	4716
4311	29516	4709
4312	29523	4702
4313	29530	4695
4314	29536	4688
4315	29543	4682
4316	29550	4675
4317	29557	4668
4318	29564	4661
4319	29570	4654
4320	29576	4647
4321	29583	4640
4322	29589	4633
4323	29596	4627
4324	29602	4620
4325	29609	4613
4326	29615	4606
4327	29622	4599
4328	29628	4592
4329	29634	4585
4330	29641	4578
4331	29648	4571
4332	29654	4564
4333	29661	4557
4334	29668	4551
4335	29674	4544
4336	29681	4537
4337	29687	4530
4338	29694	4523
4339	29701	4516
4340	29708	4509
4341	29714	4503
4342	29721	4496
4343	29727	4489
4344	29734	4482
4345	29741	4475
4346	29747	4468
4347	29754	4461
4348	29762	4455
4349	29771	4448
4350	29778	4441
4351	29787	4435
4352	29796	4428
4353	29803	4421
4354	29810	4415
4355	29816	4408
4356	29823	4401
4357	29830	4394
4358	29836	4387
4359	29843	4380
4360	29849	4373
4361	29856	4366
4362	29862	4360
4363	29869	4353
4364	29876	4346
4365	29882	4339
4366	29889	4332
4367	29895	4325
4368	29902	4318
4369	29909	4311
4370	29915	4304
4371	29922	4298
4372	29929	4291
4373	29936	4284
4374	29942	4277
4375	29950	4270
4376	29956	4263
4377	29962	4256
4378	29969	4250
4379	29975	4243
4380	29982	4236
4381	29988	4229
4382	29994	4222
4383	30001	4215
4384	30008	4208
4385	30014	4201
4386	30021	4194
4387	30027	4187
4388	30034	4181
4389	30041	4174
4390	30047	4167
4391	30054	4160
4392	30060	4153
4393	30067	4146
4394	30073	4139
4395	30080	4132
4396	30086	4126
4397	30093	4119
4398	30099	4112
4399	30106	4105
4400	30113	4098
4401	30119	4091
4402	30126	4084
4403	30133	4078
4404	30139	4071
4405	30146	4064
4406	30153	4057
4407	30160	4050
4408	30167	4043
4409	30173	4036
4410	30180	4029
4411	30186	4023
4412	30193	4016
4413	30199	4009
4414	30206	4002
4415	30213	3995
4416	30220	3988
4417	30227	3981
4418	30233	3975
4419	30240	3968
4420	30246	3961
4421	30254	3954
4422	30261	3947
4423	30268	3940
4424	30274	3933
4425	30280	3927
4426	30287	3920
4427	30294	3913
4428	30301	3906
4429	30308	3899
4430	30314	3892
4431	30322	3886
4432	30330	3879
4433	30337	3872
4434	30345	3865
4435	30352	3859
4436	30359	3852
4437	30367	3845
4438	30374	3838
4439	30381	3831
4440	30388	3825
4441	30396	3818
4442	30402	3811
4443	30410	3804
4444	30417	3797
4445	30424	3791
4446	30431	3784
4447	30437	3777
4448	30444	3770
4449	30450	3763
4450	30457	3756
4451	30463	3749
4452	30469	3742
4453	30476	3735
4454	30482	3729
4455	30489	3722
4456	30495	3715
4457	30502	3708
4458	30509	3701
4459	30515	3694
4460	30522	3687
4461	30529	3681
4462	30536	3674
4463	30542	3667
4464	30549	3660
4465	30556	3653
4466	30563	3646
4467	30569	3639
4468	30577	3633
4469	30583	3626
4470	30590	3619
4471	30597	3612
4472	30603	3605
4473	30610	3598
4474	30616	3591
4475	30624	3585
4476	30630	3578
4477	30637	3571
4478	30643	3564
4479	30649	3557
4480	30656	3550
4481	30663	3543
4482	30669	3536
4483	30675	3530
4484	30682	3523
4485	30689	3516
4486	30696	3509
4487	30703	3502
4488	30709	3495
4489	30715	3488
4490	30722	3481
4491	30728	3475
4492	30735	3468
4493	30741	3461
4494	30748	3454
4495	30754	3447
4496	30761	3440
4497	30770	3434
4498	30776	3427
4499	30783	3420
4500	30790	3413
4501	30798	3406
4502	30805	3400
4503	30812	3393
4504	30818	3386
4505	30825	3379
4506	30832	3372
4507	30839	3365
4508	30845	3358
4509	30852	3352
4510	30858	3345
4511	30865	3338
4512	30871	3331
4513	30878	3324
4514	30884	3317
4515	30891	3310
4516	30897	3303
4517	30904	3296
4518	30910	3290
4519	30917	3283
4520	30924	3276
4521	30930	3269
4522	30937	3262
4523	30943	3255
4524	30950	3248
4525	30956	3242
4526	30963	3235
4527	30969	3228
4528	30976	3221
4529	30982	3214
4530	30988	3207
4531	30995	3200
4532	31001	3193
4533	31007	3186
4534	31014	3180
4535	31021	3173
4536	31027	3166
4537	31034	3159
4538	31040	3152
4539	31047	3145
4540	31054	3138
4541	31060	3132
4542	31067	3125
4543	31073	3118
4544	31080	3111
4545	31086	3104
4546	31092	3097
4547	31099	3090
4548	31105	3083
4549	31112	3077
4550	31118	3070
4551	31125	3063
4552	31131	3056
4553	31138	3049
4554	31144	3042
4555	31151	3035
4556	31158	3028
4557	31164	3022
4558	31171	3015
4559	31178	3008
4560	31184	3001
4561	31191	2994
4562	31197	2987
4563	31204	2980
4564	31211	2974
4565	31218	2967
4566	31224	2960
4567	31230	2953
4568	31238	2946
4569	31245	2939
4570	31253	2933
4571	31260	2926
4572	31266	2919
4573	31272	2912
4574	31279	2905
4575	31285	2898
4576	31292	2892
4577	31299	2885
4578	31306	2878
4579	31313	2871
4580	31320	2864
4581	31327	2857
4582	31333	2851
4583	31340	2844
4584	31346	2837
4585	31353	2830
4586	31360	2823
4587	31366	2816
4588	31373	2809
4589	31379	2802
4590	31386	2796
4591	31392	2789
4592	31399	2782
4593	31405	2775
4594	31411	2768
4595	31418	2761
4596	31424	2754
4597	31431	2748
4598	31438	2741
4599	31444	2734
4600	31451	2727
4601	31458	2720
4602	31465	2713
4603	31471	2706
4604	31478	2700
4605	31485	2693
4606	31491	2686
4607	31498	2679
4608	31504	2672
4609	31511	2665
4610	31517	2658
4611	31524	2652
4612	31530	2645
4613	31537	2638
4614	31543	2631
4615	31550	2624
4616	31556	2617
4617	31563	2610
4618	31570	2604
4619	31576	2597
4620	31583	2590
4621	31590	2583
4622	31596	2576
4623	31603	2569
4624	31609	2562
4625	31617	2556
4626	31623	2549
4627	31630	2542
4628	31636	2535
4629	31642	2528
4630	31649	2521
4631	31655	2514
4632	31663	2508
4633	31670	2501
4634	31678	2494
4635	31685	2487
4636	31693	2481
4637	31700	2474
4638	31707	2467
4639	31715	2460
4640	31722	2453
4641	31729	2447
4642	31737	2440
4643	31743	2433
4644	31753	2426
4645	31760	2419
4646	31769	2413
4647	31777	2406
4648	31784	2399
4649	31791	2392
4650	31800	2386
4651	31807	2379
4652	31814	2372
4653	31820	2365
4654	31827	2358
4655	31833	2351
4656	31840	2345
4657	31847	2338
4658	31853	2331
4659	31860	2324
4660	31867	2317
4661	31874	2310
4662	31881	2304
4663	31887	2297
4664	31894	2290
4665	31901	2283
4666	31908	2276
4667	31914	2269
4668	31921	2262
4669	31927	2256
4670	31934	2249
4671	31940	2242
4672	31946	2235
4673	31953	2228
4674	31959	2221
4675	31966	2214
4676	31972	2208
4677	31978	2201
4678	31985	2194
4679	31991	2187
4680	31997	2180
4681	32004	2173
4682	32010	2166
4683	32017	2160
4684	32023	2153
4685	32030	2146
4686	32037	2139
4687	32044	2132
4688	32050	2125
4689	32057	2118
4690	32064	2112
4691	32070	2105
4692	32077	2098
4693	32083	2091
4694	32090	2084
4695	32097	2077
4696	32103	2070
4697	32109	2064
4698	32116	2057
4699	32123	2050
4700	32130	2043
4701	32136	2036
4702	32143	2029
4703	32149	2023
4704	32155	2016
4705	32162	2009
4706	32168	2002
4707	32175	1995
4708	32182	1988
4709	32189	1981
4710	32196	1975
4711	32203	1968
4712	32209	1961
4713	32216	1954
4714	32223	1947
4715	32230	1940
4716	32237	1934
4717	32243	1927
4718	32250	1920
4719	32257	1913
4720	32263	1906
4721	32270	1899
4722	32278	1893
4723	32285	1886
4724	32291	1879
4725	32298	1872
4726	32305	1865
4727	32312	1858
4728	32319	1852
4729	32326	1845
4730	32333	1838
4731	32339	1831
4732	32346	1824
4733	32352	1817
4734	32358	1811
4735	32365	1804
4736	32371	1797
4737	32378	1790
4738	32384	1783
4739	32391	1776
4740	32397	1769
4741	32404	1763
4742	32411	1756
4743	32417	1749
4744	32424	1742
4745	32430	1735
4746	32437	1728
4747	32443	1721
4748	32450	1715
4749	32457	1708
4750	32463	1701
4751	32470	1694
4752	32476	1687
4753	32482	1680
4754	32489	1674
4755	32495	1667
4756	32502	1660
4757	32508	1653
4758	32515	1646
4759	32521	1639
4760	32528	1632
4761	32535	1626
4762	32542	1619
4763	32549	1612
4764	32555	1605
4765	32563	1598
4766	32570	1591
4767	32576	1585
4768	32583	1578
4769	32590	1571
4770	32597	1564
4771	32604	1557
4772	32610	1550
4773	32617	1544
4774	32623	1537
4775	32630	1530
4776	32636	1523
4777	32642	1516
4778	32649	1509
4779	32656	1503
4780	32662	1496
4781	32669	1489
