iter	RMSE
2928	0.1128112982
2929	0.1127983479
2930	0.1127948921
2931	0.1127878485
2932	0.1127503528
2933	0.1127344125
2934	0.1127249996
2935	0.1127142127
2936	0.1127009868
2937	0.1126939486
2938	0.1126863703
2939	0.1126747229
2940	0.1126632096
2941	0.1126521518
2942	0.1126429286
2943	0.1126338572
2944	0.1126240525
2945	0.1126125927
2946	0.1126097037
2947	0.1126029561
2948	0.1125854733
2949	0.1125789518
2950	0.1125699941
2951	0.1125589594
2952	0.1125543389
2953	0.1125248144
2954	0.1124988408
2955	0.1124878663
2956	0.1124732387
2957	0.1124483517
2958	0.1124413379
2959	0.1124257465
2960	0.1124135712
2961	0.1124068177
2962	0.1123834736
2963	0.1123721957
2964	0.1123508518
2965	0.112334946
2966	0.1123313258
2967	0.1123263532
2968	0.112323801
2969	0.1123149653
2970	0.1122928608
2971	0.112286333
2972	0.1122850848
2973	0.1122818633
2974	0.1122729836
2975	0.1122677453
2976	0.1122675094
2977	0.1122626759
2978	0.1122554651
2979	0.1122507538
2980	0.112239381
2981	0.112229085
2982	0.1122187121
2983	0.1122118025
2984	0.1122031198
2985	0.1121964778
2986	0.1121900959
2987	0.1121740246
2988	0.112158769
2989	0.1121525801
2990	0.112137607
2991	0.1121271739
2992	0.112116152
2993	0.1120829781
2994	0.1120783873
2995	0.112053658
2996	0.1120391201
2997	0.1120347308
2998	0.1120111896
2999	0.1120050662
3000	0.1119857727
3001	0.1119798054
3002	0.1119649941
3003	0.1119640358
3004	0.1119584096
3005	0.1119525175
3006	0.1119337196
3007	0.1119098929
3008	0.1119059537
3009	0.1118961083
3010	0.1118929943
3011	0.1118920824
3012	0.1118911997
3013	0.1118903451
3014	0.1118885057
3015	0.1118876801
3016	0.1118766169
3017	0.1118657734
3018	0.1118604976
3019	0.111859697
3020	0.1118453701
3021	0.1118397135
3022	0.1118241295
3023	0.1118061708
3024	0.1117864053
3025	0.1117805961
3026	0.1117749864
3027	0.1117645044
3028	0.1117507996
3029	0.1117451183
3030	0.1117437775
3031	0.111725671
3032	0.1116945347
3033	0.1116692694
3034	0.1116470533
3035	0.1116280723
3036	0.1116108704
3037	0.111605462
3038	0.1115999949
3039	0.1115949937
3040	0.1115737466
3041	0.1115690037
3042	0.1115638575
3043	0.1115583744
3044	0.111555407
3045	0.1115468486
3046	0.1115358382
3047	0.1115327167
3048	0.1115309228
3049	0.1115302033
3050	0.1115249139
3051	0.1115238646
3052	0.111511269
3053	0.1115020429
3054	0.1114837586
3055	0.11148252
3056	0.1114773722
3057	0.1114628081
3058	0.1114380281
3059	0.1114202001
3060	0.1114152334
3061	0.1114022265
3062	0.1113948104
3063	0.1113440607
3064	0.111339137
3065	0.1113384607
3066	0.1113363535
3067	0.1113241377
3068	0.1113193241
3069	0.1113181591
3070	0.1112954997
3071	0.1112755895
3072	0.1112491578
3073	0.1112474397
3074	0.1112346063
3075	0.1112335263
3076	0.1112284939
3077	0.111223694
3078	0.111218846
3079	0.1111965288
3080	0.1111920853
3081	0.1111914545
3082	0.1111887
3083	0.1111791447
3084	0.1111472648
3085	0.1111453336
3086	0.1111358263
3087	0.1111231679
3088	0.111101974
3089	0.1110956413
3090	0.1110874473
3091	0.1110705818
3092	0.1110510913
3093	0.1110268973
3094	0.1110146367
3095	0.1109938451
3096	0.1109627822
3097	0.1109534078
3098	0.1109228849
3099	0.1109162048
3100	0.1109115896
3101	0.1108917834
3102	0.1108912285
3103	0.110875625
3104	0.1108740094
3105	0.1108549599
3106	0.1108544269
3107	0.1108374273
3108	0.1108348199
3109	0.1108331336
3110	0.1108300139
3111	0.1108244701
3112	0.1108219076
3113	0.1108104522
3114	0.1108099387
3115	0.1108074708
3116	0.1108017525
3117	0.1107926198
3118	0.1107792165
3119	0.110768918
3120	0.1107376835
3121	0.1107361106
3122	0.110727151
3123	0.1107266549
3124	0.1107149128
3125	0.1107102709
3126	0.1107097922
3127	0.1107061032
3128	0.1107014013
3129	0.1106844672
3130	0.1106732007
3131	0.1106571756
3132	0.1106523069
3133	0.1106400165
3134	0.1106355826
3135	0.1106257684
3136	0.1106108069
3137	0.110606024
3138	0.110587385
3139	0.1105780185
3140	0.1105707198
3141	0.1105516878
3142	0.1105217628
3143	0.1105101786
3144	0.1104993596
3145	0.1104856623
3146	0.1104801804
3147	0.110472309
3148	0.1104679443
3149	0.1104515966
3150	0.1104438555
3151	0.1104281489
3152	0.1104170265
3153	0.1104133813
3154	0.1103952151
3155	0.1103917217
3156	0.1103828161
3157	0.1103676846
3158	0.1103643267
3159	0.1103348914
3160	0.1103305144
3161	0.1103250559
3162	0.1103209072
3163	0.1103146711
3164	0.1103114852
3165	0.110299894
3166	0.1102709719
3167	0.1102480739
3168	0.1102423838
3169	0.110213956
3170	0.1101946204
3171	0.1101904637
3172	0.1101769724
3173	0.1101647008
3174	0.1101559097
3175	0.1101518913
3176	0.1101490336
3177	0.1101361602
3178	0.1101081716
3179	0.1100903356
3180	0.1100864585
3181	0.1100780436
3182	0.1100764238
3183	0.1100489092
3184	0.1100365025
3185	0.1100249543
3186	0.1100234175
3187	0.1100075544
3188	0.110002281
3189	0.109995929
3190	0.1099894416
3191	0.1099810333
3192	0.1099760435
3193	0.1099720506
3194	0.10996603
3195	0.109960964
3196	0.109956597
3197	0.1099316763
3198	0.109923646
3199	0.1099221635
3200	0.1099167339
3201	0.1098795282
3202	0.1098491949
3203	0.1098448639
3204	0.1098403309
3205	0.1098272684
3206	0.1098168775
3207	0.109785104
3208	0.1097704806
3209	0.1097684274
3210	0.1097570658
3211	0.1097476386
3212	0.1097256437
3213	0.1097144584
3214	0.1097080784
3215	0.1097038768
3216	0.1096947795
3217	0.1096678292
3218	0.1096636172
3219	0.1096483805
3220	0.1096438863
3221	0.1096396023
3222	0.1096296424
3223	0.1096018218
3224	0.1095966091
3225	0.1095779245
3226	0.1095728822
3227	0.109569067
3228	0.1095515143
3229	0.1095343284
3230	0.1095303132
3231	0.1095111987
3232	0.1095073629
3233	0.109502185
3234	0.1094938151
3235	0.1094786809
3236	0.1094605776
3237	0.1094432898
3238	0.1094384998
3239	0.1094123944
3240	0.109407857
3241	0.1094047827
3242	0.1094016591
3243	0.1093979667
3244	0.1093814088
3245	0.1093708094
3246	0.1093660988
3247	0.1093567222
3248	0.1093463932
3249	0.1093373923
3250	0.1093166449
3251	0.1093130597
3252	0.1093095873
3253	0.1093080953
3254	0.1093024681
3255	0.1092855516
3256	0.1092408753
3257	0.1092365243
3258	0.1092131483
3259	0.1092101699
3260	0.1092087788
3261	0.1091884439
3262	0.1091772397
3263	0.1091644701
3264	0.1091576366
3265	0.1091411304
3266	0.1091326861
3267	0.1091289789
3268	0.1091248177
3269	0.1091078695
3270	0.10910431
3271	0.1090858606
3272	0.1090771931
3273	0.1090754078
3274	0.109044536
3275	0.1090268585
3276	0.1090145146
3277	0.1090107544
3278	0.1090092751
3279	0.1089830172
3280	0.1089816808
3281	0.1089788407
3282	0.1089530198
3283	0.1089504975
3284	0.108925098
3285	0.1089209538
3286	0.1089050287
3287	0.1088459134
3288	0.1088367492
3289	0.1088251605
3290	0.1088153787
3291	0.1087737561
3292	0.1087660813
3293	0.1087583316
3294	0.1087004204
3295	0.1086892018
3296	0.1086861737
3297	0.108682166
3298	0.1086732545
3299	0.1086677377
3300	0.1086459038
3301	0.1086427346
3302	0.1086376183
3303	0.1085961878
3304	0.1085932172
3305	0.1085810473
3306	0.1085737373
3307	0.1085724193
3308	0.1085683652
3309	0.108565669
3310	0.1085595148
3311	0.1085569065
3312	0.1085556464
3313	0.1085497038
3314	0.1085393218
3315	0.1085338254
3316	0.1085287585
3317	0.1085254084
3318	0.1085154674
3319	0.1085116509
3320	0.10850446
3321	0.1084950427
3322	0.1084913674
3323	0.1084813865
3324	0.1084747317
3325	0.1084706502
3326	0.1084660329
3327	0.1084555785
3328	0.1084448514
3329	0.1084412737
3330	0.108417961
3331	0.1084140606
3332	0.1084074365
3333	0.1084052779
3334	0.1083801387
3335	0.108371138
3336	0.1083562916
3337	0.1083514116
3338	0.1083351975
3339	0.1083316045
3340	0.1083281613
3341	0.1083224259
3342	0.1082966861
3343	0.1082932141
3344	0.1082882356
3345	0.1082737877
3346	0.1082637702
3347	0.1082545638
3348	0.1082505487
3349	0.1082418506
3350	0.1082380736
3351	0.1082311589
3352	0.1082281211
3353	0.1082132706
3354	0.1082119712
3355	0.1081931704
3356	0.1081879563
3357	0.1081824565
3358	0.108175495
3359	0.1081721719
3360	0.1081655012
3361	0.1081629711
3362	0.1081607826
3363	0.1081568755
3364	0.1081283248
3365	0.1080885541
3366	0.108086514
3367	0.1080847644
3368	0.1080740554
3369	0.1080581247
3370	0.1080427701
3371	0.1080374539
3372	0.1080321114
3373	0.1080306572
3374	0.1080193194
3375	0.1080128945
3376	0.1080023852
3377	0.1079988837
3378	0.107982873
3379	0.1079795372
3380	0.107965849
3381	0.1079518795
3382	0.1079439486
3383	0.1079230556
3384	0.1079179403
3385	0.1079088187
3386	0.1079021488
3387	0.1078989351
3388	0.1078911262
3389	0.1078824933
3390	0.1078761595
3391	0.1078748696
3392	0.1078654469
3393	0.1078582927
3394	0.107850008
3395	0.1078403621
3396	0.1078372612
3397	0.1078285641
3398	0.1078207083
3399	0.1078175839
3400	0.1078064988
3401	0.1078044875
3402	0.1077971737
3403	0.1077869051
3404	0.1077827887
3405	0.1077770145
3406	0.1077724013
3407	0.1077627332
3408	0.1077498124
3409	0.1077384494
3410	0.1077314028
3411	0.1076933362
3412	0.1076872569
3413	0.1076790758
3414	0.1076716063
3415	0.1076658013
3416	0.1076436114
3417	0.1076352584
3418	0.1076295566
3419	0.1076120763
3420	0.1076066279
3421	0.1075920117
3422	0.1075877337
3423	0.1075616692
3424	0.1075475929
3425	0.1075448103
3426	0.1075429445
3427	0.1075378645
3428	0.1075310895
3429	0.1075294209
3430	0.1075078729
3431	0.1074941961
3432	0.1074903764
3433	0.1074873139
3434	0.1074720469
3435	0.1074648895
3436	0.1074504019
3437	0.1074484767
3438	0.1074142069
3439	0.1074028521
3440	0.1073920704
3441	0.1073673514
3442	0.1073649114
3443	0.1073582594
3444	0.1073287601
3445	0.1073240765
3446	0.1072969378
3447	0.1072837205
3448	0.1072764938
3449	0.1072701772
3450	0.1072664517
3451	0.1072628633
3452	0.1072533079
3453	0.1072519318
3454	0.1072444609
3455	0.1072342436
3456	0.1072265162
3457	0.1072215572
3458	0.1072199227
3459	0.1072113398
3460	0.1071979794
3461	0.1071936813
3462	0.1071692013
3463	0.1071611588
3464	0.1071463344
3465	0.1071336458
3466	0.1071274697
3467	0.1071250514
3468	0.107110756
3469	0.1070962131
3470	0.1070887917
3471	0.1070825696
3472	0.107079463
3473	0.1070628808
3474	0.1070552032
3475	0.1070416312
3476	0.1070382047
3477	0.1070222322
3478	0.107008316
3479	0.1069703972
3480	0.1069549346
3481	0.1069411726
3482	0.1069398659
3483	0.1069037705
3484	0.1068908151
3485	0.106867226
3486	0.1068596853
3487	0.1068444951
3488	0.106838524
3489	0.106817052
3490	0.1068097491
3491	0.1067971797
3492	0.106793079
3493	0.1067857207
3494	0.1067819239
3495	0.1067782797
3496	0.1067735268
3497	0.106767273
3498	0.106753996
3499	0.1067468303
3500	0.1067344024
3501	0.106731214
3502	0.106728141
3503	0.1067160884
3504	0.1067131232
3505	0.1067032679
3506	0.1066856471
3507	0.1066638457
3508	0.1066622862
3509	0.1066538741
3510	0.1066488373
3511	0.106637749
3512	0.1066263234
3513	0.1066143389
3514	0.1066027317
3515	0.1065792298
3516	0.1065743102
3517	0.1065685108
3518	0.1065549889
3519	0.1065491487
3520	0.1065418538
3521	0.1065253407
3522	0.106518259
3523	0.1065042923
3524	0.1064994368
3525	0.1064952663
3526	0.1064794589
3527	0.106467112
3528	0.1064548599
3529	0.1064429546
3530	0.1064382383
3531	0.1064283011
3532	0.1064236073
3533	0.1064159124
3534	0.1064071806
3535	0.1064030615
3536	0.1063968661
3537	0.1063929736
3538	0.1063858622
3539	0.1063786262
3540	0.1063754329
3541	0.1063708397
3542	0.1063558123
3543	0.1063508956
3544	0.1063478582
3545	0.1063424482
3546	0.1063243734
3547	0.1063137548
3548	0.1063054981
3549	0.1062917094
3550	0.1062781434
3551	0.1062752997
3552	0.1062649883
3553	0.10625813
3554	0.1062553717
3555	0.1062463204
3556	0.1062207911
3557	0.1062142208
3558	0.1062115567
3559	0.1061872252
3560	0.1061752101
3561	0.106169931
3562	0.1061571241
3563	0.106154286
3564	0.1061337794
3565	0.1061286793
3566	0.1060935429
3567	0.1060880178
3568	0.10607429
3569	0.1060690237
3570	0.1060645348
3571	0.1060575851
3572	0.1060366394
3573	0.1060238621
3574	0.106014344
3575	0.1060128839
3576	0.106011489
3577	0.1060099611
3578	0.1059873562
3579	0.1059718302
3580	0.1059689
3581	0.1059665476
3582	0.1059333864
3583	0.1059153073
3584	0.1059147264
3585	0.1058971956
3586	0.1058895661
3587	0.105884596
3588	0.105867607
3589	0.1058639715
3590	0.1058585389
3591	0.1058558411
3592	0.1058530694
3593	0.1058508192
3594	0.1058459781
3595	0.1058366868
3596	0.1058304444
3597	0.1058077367
3598	0.1058048278
3599	0.1058011132
3600	0.1057928528
3601	0.105787275
3602	0.1057804716
3603	0.1057784247
3604	0.1057699852
3605	0.1057613173
3606	0.1057498361
3607	0.1057433213
3608	0.1057406576
3609	0.1057294111
3610	0.1057210627
3611	0.1057140274
3612	0.1057074255
3613	0.1057009738
3614	0.1056997388
3615	0.1056971837
3616	0.1056636055
3617	0.1056541667
3618	0.1056461011
3619	0.1056407591
3620	0.1056383503
3621	0.1056241997
3622	0.105617975
3623	0.1056044899
3624	0.1055849548
3625	0.105577638
3626	0.1055564867
3627	0.1055482419
3628	0.1055299519
3629	0.1055253393
3630	0.1055125843
3631	0.1055062022
3632	0.1054839011
3633	0.105466143
3634	0.1054601842
3635	0.105455169
3636	0.1054466194
3637	0.1054344638
3638	0.1054263946
3639	0.1054236847
3640	0.1054202507
3641	0.1054141211
3642	0.1054045432
3643	0.1053728014
3644	0.105361787
3645	0.105348894
3646	0.1053403158
3647	0.1053321027
3648	0.1053278823
3649	0.1053212105
3650	0.1053165871
3651	0.105305935
3652	0.1053014077
3653	0.1052961272
3654	0.1052858326
3655	0.10527222
3656	0.1052694958
3657	0.105257525
3658	0.1052540053
3659	0.1052506516
3660	0.1052467855
3661	0.1052383101
3662	0.1052333505
3663	0.1052294049
3664	0.1052250716
3665	0.1052213635
3666	0.1052171812
3667	0.1052131272
3668	0.1051765701
3669	0.1051555016
3670	0.1051498563
3671	0.1051228758
3672	0.1051223735
3673	0.1051184158
3674	0.1051115369
3675	0.1051105853
3676	0.1050933408
3677	0.105089522
3678	0.10508826
3679	0.1050873449
3680	0.1050788669
3681	0.1050603884
3682	0.105053818
3683	0.1050360276
3684	0.1050268057
3685	0.1050231098
3686	0.1050197014
3687	0.1049866955
3688	0.1049840321
3689	0.1049777455
3690	0.1049529105
3691	0.1049429175
3692	0.1049361437
3693	0.1048940002
3694	0.1048884858
3695	0.1048783465
3696	0.1048696105
3697	0.104860149
3698	0.1048546029
3699	0.1048432547
3700	0.1048172421
3701	0.1047809662
3702	0.1047774218
3703	0.1047740494
3704	0.1047710074
3705	0.1047667701
3706	0.1047618265
3707	0.1047423463
3708	0.1047362509
3709	0.1047329892
3710	0.1047296324
3711	0.1047181562
3712	0.1047070936
3713	0.1047045526
3714	0.1046759929
3715	0.1046735524
3716	0.1046703816
3717	0.1046673147
3718	0.104659426
3719	0.1046492645
3720	0.104632609
3721	0.104627309
3722	0.1046217171
3723	0.1046158867
3724	0.1046108001
3725	0.1046032805
3726	0.1045937108
3727	0.1045909738
3728	0.1045836103
3729	0.1045804506
3730	0.1045723495
3731	0.1045317449
3732	0.1045268134
3733	0.1044954434
3734	0.104492475
3735	0.1044818171
3736	0.1044790224
3737	0.1044756744
3738	0.1044665986
3739	0.1044642557
3740	0.1044619998
3741	0.1044521515
3742	0.104450303
3743	0.1044204028
3744	0.1044182208
3745	0.1044103061
3746	0.1044064772
3747	0.1044012666
3748	0.1043917536
3749	0.1043890999
3750	0.1043865938
3751	0.1043839223
3752	0.1043818098
3753	0.1043685447
3754	0.1043630218
3755	0.1043603476
3756	0.104344233
3757	0.1043388331
3758	0.1043368261
3759	0.1043176928
3760	0.1043155618
3761	0.104312351
3762	0.1042984811
3763	0.1042930706
3764	0.1042533711
3765	0.1042484899
3766	0.10424435
3767	0.1042394408
3768	0.1042189711
3769	0.1042136412
3770	0.104194964
3771	0.1041583949
3772	0.1041406568
3773	0.1041324058
3774	0.1041251264
3775	0.1040895564
3776	0.1040890294
3777	0.1040851581
3778	0.1040823543
3779	0.1040643788
3780	0.1040491463
3781	0.1040464723
3782	0.1040413398
3783	0.1040337854
3784	0.1040178907
3785	0.1040151534
3786	0.1040085294
3787	0.103990299
3788	0.1039866333
3789	0.1039826942
3790	0.1039801525
3791	0.1039728985
3792	0.1039566369
3793	0.103953546
3794	0.1039515702
3795	0.103942195
3796	0.1039346624
3797	0.1039327651
3798	0.1039323262
3799	0.1039298612
3800	0.103924971
3801	0.1039098408
3802	0.103895447
3803	0.1038942033
3804	0.1038897505
3805	0.1038809089
3806	0.1038658296
3807	0.1038653301
3808	0.103861298
3809	0.1038565445
3810	0.1038481476
3811	0.1038463104
3812	0.1038440596
3813	0.1038413975
3814	0.1038275345
3815	0.1038253038
3816	0.1038183344
3817	0.1038165746
3818	0.103814457
3819	0.1038043735
3820	0.1037953524
3821	0.1037882346
3822	0.1037735719
3823	0.1037710863
3824	0.1037662402
3825	0.1037641803
3826	0.1037554444
3827	0.1037469668
3828	0.103744935
3829	0.1037425869
3830	0.1037406333
3831	0.1037334278
3832	0.1037238636
3833	0.103721823
3834	0.1037196123
3835	0.103717726
3836	0.1036875206
3837	0.1036805453
3838	0.1036755597
3839	0.1036750373
3840	0.1036731179
3841	0.1036593721
3842	0.1036576902
3843	0.1036493948
3844	0.1036250409
3845	0.1036231808
3846	0.1036210674
3847	0.1036165411
3848	0.1035978119
3849	0.103585768
3850	0.1035777332
3851	0.1035699322
3852	0.1035623566
3853	0.1035548553
3854	0.1035530265
3855	0.1035507867
3856	0.1035219364
3857	0.1035159986
3858	0.103511257
3859	0.1035062019
3860	0.1034999312
3861	0.1034981688
3862	0.1034813624
3863	0.103457878
3864	0.1034488621
3865	0.1034466502
3866	0.1034371799
3867	0.1034191625
3868	0.1033658647
3869	0.103358767
3870	0.1033529345
3871	0.1033394361
3872	0.1033389079
3873	0.1033369064
3874	0.1033189818
3875	0.1033169477
3876	0.1033152977
3877	0.1032980243
3878	0.1032862505
3879	0.1032501165
3880	0.1032345659
3881	0.1032288141
3882	0.1032209034
3883	0.1032079954
3884	0.1032058416
3885	0.1031785234
3886	0.1031681266
3887	0.1031626307
3888	0.1031529118
3889	0.1031460597
3890	0.1031437901
3891	0.103139226
3892	0.1031298506
3893	0.1031254414
3894	0.1031233949
3895	0.1031177301
3896	0.1031157713
3897	0.1031129839
3898	0.103102857
3899	0.1030775888
3900	0.1030559559
3901	0.1030485171
3902	0.1030404899
3903	0.1030379477
3904	0.1030366671
3905	0.1030209691
3906	0.1030042874
3907	0.1029958267
3908	0.1029876581
3909	0.1029806794
3910	0.1029721824
3911	0.1029705561
3912	0.1029681933
3913	0.102942567
3914	0.1029265549
3915	0.1029025754
3916	0.1028929856
3917	0.1028669294
3918	0.1028464641
3919	0.1028287584
3920	0.1028192774
3921	0.1028126437
3922	0.1027617779
3923	0.1027573276
3924	0.1027547578
3925	0.1027394928
3926	0.1027382536
3927	0.1027039602
3928	0.1027027553
3929	0.1026989681
3930	0.1026846418
3931	0.1026738049
3932	0.102668766
3933	0.102630179
3934	0.1026220455
3935	0.1026196855
3936	0.1026052275
3937	0.1025968428
3938	0.1025844676
3939	0.1025827533
3940	0.1025708753
3941	0.1025675456
3942	0.1025532955
3943	0.1025469433
3944	0.1025442683
3945	0.1025263453
3946	0.1025236775
3947	0.102496232
3948	0.1024902806
3949	0.1024628159
3950	0.1024567302
3951	0.1024548457
3952	0.1024400344
3953	0.1024384032
3954	0.1024136979
3955	0.1024059486
3956	0.1024008232
3957	0.1023916416
3958	0.1023744422
3959	0.1023585262
3960	0.1023529764
3961	0.1023416057
3962	0.102326634
3963	0.1023071145
3964	0.1023049197
3965	0.1023027452
3966	0.1023009375
3967	0.1022870593
3968	0.1022853163
3969	0.102262548
3970	0.1022481899
3971	0.1022343592
3972	0.1022078881
3973	0.1022073272
3974	0.1022013721
3975	0.1021797753
3976	0.1021557077
3977	0.102130075
3978	0.1020930684
3979	0.1020892609
3980	0.1020887062
3981	0.1020853857
3982	0.1020620465
3983	0.1020601786
3984	0.1020448484
3985	0.1020272736
3986	0.102024987
3987	0.1019912005
3988	0.101977933
3989	0.1019727206
3990	0.101959969
3991	0.1019528506
3992	0.1019212942
3993	0.1019116685
3994	0.101907783
3995	0.101907317
3996	0.1018977573
3997	0.1018946517
3998	0.1018807786
3999	0.1018786974
4000	0.1018697511
4001	0.1018341408
4002	0.1018290997
4003	0.1018267651
4004	0.1018176256
4005	0.1017925993
4006	0.1017602791
4007	0.1017468857
4008	0.1017337185
4009	0.1017260874
4010	0.1017256107
4011	0.1017093839
4012	0.1016751665
4013	0.1016616255
4014	0.1016607632
4015	0.1016564777
4016	0.101649514
4017	0.101639948
4018	0.1016319143
4019	0.1016226764
4020	0.1016198179
4021	0.1016108862
4022	0.1015949671
4023	0.1015932319
4024	0.1015846489
4025	0.1015820657
4026	0.1015804043
4027	0.1015656091
4028	0.1015498706
4029	0.1015482851
4030	0.1015317654
4031	0.1015130734
4032	0.1015063502
4033	0.1014939026
4034	0.1014931054
4035	0.1014864302
4036	0.1014779296
4037	0.1014655952
4038	0.1014436396
4039	0.1014370735
4040	0.1014206606
4041	0.101402675
4042	0.1013923252
4043	0.1013918785
4044	0.1013896368
4045	0.1013770273
4046	0.1013553709
4047	0.1013433164
4048	0.1013275151
4049	0.101325675
4050	0.1013165045
4051	0.1013141307
4052	0.1013114183
4053	0.1013092636
4054	0.1012995165
4055	0.101298717
4056	0.1012966464
4057	0.1012943699
4058	0.1012821018
4059	0.1012525968
4060	0.1012443144
4061	0.1012293922
4062	0.101215075
4063	0.1012097934
4064	0.101204791
4065	0.1011967721
4066	0.1011852833
4067	0.1011775273
4068	0.1011682685
4069	0.101152568
4070	0.1011498443
4071	0.1011481308
4072	0.101144632
4073	0.1011371636
4074	0.101128491
4075	0.1011131921
4076	0.1011043629
4077	0.1010765976
4078	0.1010648238
4079	0.1010631624
4080	0.1010394168
4081	0.1010386425
4082	0.1010376437
4083	0.1010243431
4084	0.1010186956
4085	0.1010144815
4086	0.1010117651
4087	0.1010096704
4088	0.1010024223
4089	0.1010014469
4090	0.1009982597
4091	0.1009746007
4092	0.1009709157
4093	0.1009514631
4094	0.1009505464
4095	0.1009325443
4096	0.1009279933
4097	0.1009266109
4098	0.1009190816
4099	0.1009103402
4100	0.1009082745
4101	0.1009029958
4102	0.1008755921
4103	0.1008734568
4104	0.1008658408
4105	0.1008649317
4106	0.1008636347
4107	0.1008616768
4108	0.1008356199
4109	0.1008254577
4110	0.1008158276
4111	0.100802438
4112	0.1008002901
4113	0.1007945009
4114	0.100792244
4115	0.1007752773
4116	0.1007671455
4117	0.1007650974
4118	0.1007596871
4119	0.1007578684
4120	0.1007366071
4121	0.1007319013
4122	0.1007241422
4123	0.1007141339
4124	0.1006990864
4125	0.1006921229
4126	0.1006678246
4127	0.1006581833
4128	0.1006560065
4129	0.1006487579
4130	0.1006413659
4131	0.1006345987
4132	0.100622009
4133	0.1006151987
4134	0.1006119248
4135	0.1006110452
4136	0.1006074309
4137	0.1006001285
4138	0.1005956033
4139	0.1005767245
4140	0.1005719458
4141	0.1005667856
4142	0.1005364479
4143	0.1005244175
4144	0.1005206188
4145	0.1005082255
4146	0.1005011947
4147	0.1004874655
4148	0.1004754918
4149	0.1004693792
4150	0.1004682142
4151	0.1004533493
4152	0.1004463031
4153	0.1004347688
4154	0.1004084721
4155	0.1004053223
4156	0.100391141
4157	0.1003877323
4158	0.1003868197
4159	0.1003849646
4160	0.1003808527
4161	0.1003799948
4162	0.1003705925
4163	0.1003695068
4164	0.1003537304
4165	0.1003505017
4166	0.1003500864
4167	0.1003365582
4168	0.1003345707
4169	0.1003309568
4170	0.1003267061
4171	0.100323605
4172	0.1003172874
4173	0.1003145959
4174	0.1003137753
4175	0.1003093916
4176	0.1003068634
4177	0.1002979371
4178	0.1002626802
4179	0.1002597394
4180	0.1002527861
4181	0.1002247239
4182	0.1002230242
4183	0.1001939568
4184	0.1001897041
4185	0.1001776492
4186	0.100171481
4187	0.1001627526
4188	0.1001262895
4189	0.1001157292
4190	0.1000807015
4191	0.1000506177
4192	0.1000333889
4193	0.1000322512
4194	0.1000292704
4195	0.1000243087
4196	0.1000216515
4197	0.09998670553
4198	0.09997701134
4199	0.09995536951
4200	0.09994852428
4201	0.09993971985
4202	0.09991179589
4203	0.09990189368
4204	0.09987108239
4205	0.09983924962
4206	0.09983085124
4207	0.09982128088
4208	0.09981693841
4209	0.09981593582
4210	0.09978172838
4211	0.0997759649
4212	0.09977409818
4213	0.09976556165
4214	0.0997477727
4215	0.09974119137
4216	0.09972063944
4217	0.09970875458
4218	0.09968003272
4219	0.09967720073
4220	0.09967629596
4221	0.09964261854
4222	0.09963576769
4223	0.09963354587
4224	0.09961932927
4225	0.09961341468
4226	0.09961026948
4227	0.09959386906
4228	0.09956673989
4229	0.09955990338
4230	0.09954836575
4231	0.09953997598
4232	0.09950307513
4233	0.09948047836
4234	0.09945310908
4235	0.09944256335
4236	0.09943669578
4237	0.09943582469
4238	0.09942893508
4239	0.09942350375
4240	0.09942174838
4241	0.09941508733
4242	0.09940146611
4243	0.0993803695
4244	0.09936695268
4245	0.09936487576
4246	0.09934508746
4247	0.0993287493
4248	0.09932216579
4249	0.099309271
4250	0.09929727814
4251	0.09929064992
4252	0.09928627294
4253	0.09928429954
4254	0.09925882844
4255	0.09925349053
4256	0.09924955327
4257	0.09924393309
4258	0.09924314915
4259	0.09924197137
4260	0.09923410569
4261	0.0992268442
4262	0.09921989952
4263	0.09921069444
4264	0.09920250183
4265	0.0991957122
4266	0.09918931311
4267	0.09917380259
4268	0.0991662039
4269	0.09915441846
4270	0.09914760308
4271	0.0991257507
4272	0.09911927951
4273	0.09911077805
4274	0.09910892397
4275	0.09910238445
4276	0.09910074726
4277	0.09907798221
4278	0.09907721977
4279	0.09906107259
4280	0.09906072559
4281	0.09904522395
4282	0.09903995555
4283	0.09903519387
4284	0.09902855086
4285	0.0990220858
4286	0.09902174607
4287	0.09902072794
4288	0.09901575335
4289	0.09900779887
4290	0.09897696765
4291	0.09897412556
4292	0.09895060587
4293	0.09894078299
4294	0.09893605023
4295	0.09892280162
4296	0.09891198124
4297	0.09890463904
4298	0.09889826235
4299	0.09889753264
4300	0.09889683655
4301	0.09889189302
4302	0.09888817152
4303	0.09888747614
4304	0.09888277042
4305	0.09887695183
4306	0.09886590841
4307	0.09884415686
4308	0.09884348703
4309	0.09883744397
4310	0.09881665366
4311	0.09881601273
4312	0.09880836817
4313	0.09880416248
4314	0.09879818405
4315	0.09879393013
4316	0.09878988809
4317	0.09878411336
4318	0.09877843225
4319	0.09877292386
4320	0.09874884247
4321	0.0987482448
4322	0.09874281323
4323	0.0987287028
4324	0.09872378163
4325	0.09871973499
4326	0.09871609052
4327	0.09871241649
4328	0.09870268763
4329	0.09869108378
4330	0.09868067352
4331	0.09867540717
4332	0.09867509358
4333	0.09865595585
4334	0.09864338991
4335	0.09863930246
4336	0.09862394149
4337	0.09860568162
4338	0.09860240163
4339	0.0985813933
4340	0.0985481444
